fixture_id,event_id,avg_offense_distance_to_goal,avg_defense_distance_to_goal,shooter_distance_to_goal,shooter_distance_to_goalkeeper,goalkeeper_distance_to_goal,ball_distance_to_goal,ball_distance_to_goalkeeper,shot_angle_to_goal,ball_angle_to_goal,angle_ball_to_goalkeeper
02ea68cb-5ca6-11f0-a329-51a43a77a48d,a8ff7cd0-a77a-11f0-9f92-413ac7416675,27.29898324521351,9.718541706975746,7.475063879325716,4.115411279568543,3.418102690089929,6.953483299757038,3.6326987213365225,0.3956423337537647,0.423603749092481,0.16130430822138522
02ea68cb-5ca6-11f0-a329-51a43a77a48d,ba5dbf01-a77a-11f0-9f92-413ac7416675,12.736749602223654,6.97499714031184,6.7635820391269,5.414586318454993,1.3510044411474007,5.267844435820025,3.9230447359162244,5.854919037515607,5.735105622333815,0.028450673512841976
02ea68cb-5ca6-11f0-a329-51a43a77a48d,d975cc71-a77a-11f0-9f92-413ac7416675,12.639096035031358,6.7802224636981006,8.738317114868286,7.921950896086139,0.8395546438439847,7.524840529871715,6.718375175591196,0.31615707069749444,0.3720227565691556,0.032824641828207574
02ea68cb-5ca6-11f0-a329-51a43a77a48d,f2af5171-a77a-11f0-9f92-413ac7416675,17.895755976495785,10.634505445695876,16.775552330698385,15.116224396323314,1.6863890417101242,16.67599271407852,15.008146354563578,0.17792483569028833,0.17926915070070865,0.01576442618218374
02ea68cb-5ca6-11f0-a329-51a43a77a48d,1b461881-a77b-11f0-9f92-413ac7416675,12.360493040863219,6.9499472150040305,6.497037863519036,5.323262251664857,1.1773911839316615,5.528987701198114,4.368927213859256,0.40268347453730335,0.48974169602552475,0.04095429595644115
02ea68cb-5ca6-11f0-a329-51a43a77a48d,2cfb0631-a77b-11f0-9f92-413ac7416675,13.361543256703149,6.9560656089186415,9.965900461072247,9.024393885463997,0.9430000000000018,9.054916951579402,8.124797843638941,0.294829831676404,0.32769222506510354,0.018109776250534837
02ea68cb-5ca6-11f0-a329-51a43a77a48d,47b49b81-a77b-11f0-9f92-413ac7416675,14.771349654013138,8.33478901870853,17.44711772757896,16.78220214989678,0.6661771536160621,17.411903571982013,16.74573456137413,0.16688494914446417,0.16915181000374518,0.00019289712163428945
02ea68cb-5ca6-11f0-a329-51a43a77a48d,4dc88bd1-a77b-11f0-9f92-413ac7416675,26.218575345519383,17.686086096286953,20.66900348347738,16.816628110296072,3.8603885814772587,20.302067702576505,16.478345942478576,6.138294464877636,6.136007828375909,0.029021624929231854
02ea68cb-5ca6-11f0-a329-51a43a77a48d,65a0ac10-a77b-11f0-9f92-413ac7416675,12.860402586578264,7.052544980054001,7.927997981836273,6.8423892026104465,1.1216996032806648,7.277532823697878,6.171205554832865,0.31917843093940046,0.3294653863341434,0.02761638524423096
02ea68cb-5ca6-11f0-a329-51a43a77a48d,6bd591e1-a77b-11f0-9f92-413ac7416675,17.333423453603963,11.052350055056277,7.383747693414232,6.12018316719361,1.2635727125891887,5.693352000359718,4.437242950301459,5.887547695320389,5.769044661394524,0.027284857713907623
02ea68cb-5ca6-11f0-a329-51a43a77a48d,8fdac2e1-a77b-11f0-9f92-413ac7416675,12.381792672685608,6.483677496326118,8.315026518298064,8.011389517430793,0.30948344059093247,7.566480621795053,7.2580620691752165,0.356952500674243,0.38938253387392474,0.003461422995529091
02ea68cb-5ca6-11f0-a329-51a43a77a48d,a8283a30-a77b-11f0-9f92-413ac7416675,,,,,,7.566480621795053,7.2580620691752165,0.356952500674243,,0.003461422995529091
02ea68cb-5ca6-11f0-a329-51a43a77a48d,e7b9b9d0-a77b-11f0-9f92-413ac7416675,16.204133001404596,8.861467842195065,16.05635188951712,15.559882004693995,0.5937844726834818,14.804078660963672,14.304476956533573,0.1555670095336712,0.16758877977353626,0.022052337573394774
02ea68cb-5ca6-11f0-a329-51a43a77a48d,38dcc0a0-a77c-11f0-9f92-413ac7416675,10.637745214443832,8.050143665167829,6.37437526350622,3.3562879793009417,3.0643898250712156,5.914955367540824,2.854186048595994,0.28338725726005665,0.3654953094571417,0.0362451773492561
02ea68cb-5ca6-11f0-a329-51a43a77a48d,4eaba361-a77c-11f0-9f92-413ac7416675,10.754450751471504,8.403906971288341,5.427797435424429,3.0186649366897282,2.4156963799285704,4.751644136506858,2.3716612321324475,0.4570849836981261,0.5674614474013508,0.12335826243651504
02ea68cb-5ca6-11f0-a329-51a43a77a48d,5ff0df50-a77c-11f0-9f92-413ac7416675,11.797227813008003,6.446361323070623,5.2267159861618655,3.1339818123275713,2.103068710242249,4.438975106936287,2.3856776814984904,0.5346171744497409,0.6496735882960141,0.13987922132837297
02ea68cb-5ca6-11f0-a329-51a43a77a48d,75a3fcb1-a77c-11f0-9f92-413ac7416675,11.790183506592525,7.334837976636053,12.996620560745782,12.324430412802046,0.7477894088578685,13.323955756456112,12.621925764319801,6.053502939049983,0.22229437506558014,0.019862089320333003
02ea68cb-5ca6-11f0-a329-51a43a77a48d,912e0161-a77c-11f0-9f92-413ac7416675,13.513570524839269,7.6118425880202505,5.483395389719766,2.730792009655807,2.7887810957477446,5.081469964488624,2.2992253043144815,0.27936642525919064,0.3800844464111066,0.055835324557460694
02ea68cb-5ca6-11f0-a329-51a43a77a48d,b47c1761-a77c-11f0-9f92-413ac7416675,17.399911361997336,10.109536545526678,5.919000675789787,3.1080741625643356,2.852727116287148,4.622872051008982,1.7990069482911966,0.4648112714810203,0.5977042017682803,0.14047270214736274
02ea68cb-5ca6-11f0-a329-51a43a77a48d,b8027f01-a77c-11f0-9f92-413ac7416675,17.399911361997336,10.109536545526678,5.919000675789787,3.1080741625643356,2.852727116287148,4.622872051008982,1.7990069482911966,0.4648112714810203,0.5977042017682803,0.14047270214736274
02ea68cb-5ca6-11f0-a329-51a43a77a48d,c9596e31-a77c-11f0-9f92-413ac7416675,9.28017704291634,7.043373692107492,6.720714842931516,4.735986697616453,2.0368804579552524,6.512369154155805,4.604188745045103,0.3754101085817929,0.4097234509755885,0.13021980459369534
02ea68cb-5ca6-11f0-a329-51a43a77a48d,fac96011-a77c-11f0-9f92-413ac7416675,13.649232248934494,7.0108819398149995,9.975958349953151,8.687925644249036,1.2954200091090116,8.681174344522748,7.389092028118205,0.2566188038312112,0.28907299733807656,0.01160329165312228
02ea68cb-5ca6-11f0-a329-51a43a77a48d,0d11db31-a77d-11f0-9f92-413ac7416675,10.96478838443889,7.204684233134508,6.913854641225834,4.00607351405338,2.934941396348486,5.796361789950658,2.9889143513991825,0.18751268918370756,0.2761301069858506,0.20593221623949048
02ea68cb-5ca6-11f0-a329-51a43a77a48d,1da79d41-a77d-11f0-9f92-413ac7416675,13.633025914695795,7.176486633061212,9.12322667700414,8.533340377601261,0.6117360541933086,7.939439841701681,7.3635574283086855,0.31405809403646734,0.3661023637062205,0.02698854757502382
02ea68cb-5ca6-11f0-a329-51a43a77a48d,41ece480-a77d-11f0-9f92-413ac7416675,,,,,,7.939439841701681,7.3635574283086855,0.31405809403646734,,0.02698854757502382
02ea68cb-5ca6-11f0-a329-51a43a77a48d,804228b0-a77f-11f0-9f92-413ac7416675,,,,,,7.939439841701681,7.3635574283086855,0.31405809403646734,,0.02698854757502382
02ea68cb-5ca6-11f0-a329-51a43a77a48d,93601c41-a77f-11f0-9f92-413ac7416675,12.647090363712943,6.99184355817665,7.514080249771089,6.788105847731012,0.7390676559016773,6.073083072048334,5.354018397428237,0.38682625038757384,0.47884137489059375,0.029951427576637085
02ea68cb-5ca6-11f0-a329-51a43a77a48d,b47c3711-a77f-11f0-9f92-413ac7416675,13.192350110961181,6.777237022094608,8.820307704383108,8.749679365553916,0.32268405600525024,7.829726559720972,7.757685544026646,0.3322135429396331,5.910187728635055,0.04036131212108275
02ea68cb-5ca6-11f0-a329-51a43a77a48d,bcf4f261-a77f-11f0-9f92-413ac7416675,19.313954599158052,8.46465347118024,15.022939026701797,14.580253530031635,0.44346363999768923,13.591710782679273,13.150164485663288,0.1989841171107904,0.2198220212063321,0.003081211389146018
02ea68cb-5ca6-11f0-a329-51a43a77a48d,d31cf1a1-a77f-11f0-9f92-413ac7416675,21.538118561680356,11.375684090554754,6.418081411138379,3.6886844538398784,2.7521308108445726,6.293843499802009,3.5833629456140774,0.36680235849916465,0.3832263507788031,0.10048201694354233
02ea68cb-5ca6-11f0-a329-51a43a77a48d,d8d04b61-a77f-11f0-9f92-413ac7416675,13.35584373572455,7.181700863443913,6.658423386958807,3.741664068299024,2.9173611363696472,5.9480545559031315,3.07564383503682,0.19433391601215133,0.2822988417256629,0.11934379762130044
02ea68cb-5ca6-11f0-a329-51a43a77a48d,e4b381e1-a77f-11f0-9f92-413ac7416675,12.478396928650653,6.581966605268183,8.869364633388349,8.156325888535841,0.7158191112285315,7.23192989457171,6.516802053154595,0.2960763232216197,0.37041907816713765,0.0045813299800980655
02ea68cb-5ca6-11f0-a329-51a43a77a48d,0dad7790-a780-11f0-9f92-413ac7416675,29.608976148785068,8.899274768371983,7.414599247430706,4.431499069163841,2.9895822450636813,6.003352480073113,3.0277022640940117,5.884140048000629,5.79510678802081,0.06763167465224972
02ea68cb-5ca6-11f0-a329-51a43a77a48d,1ae7b291-a780-11f0-9f92-413ac7416675,12.283758349092393,6.096253800257398,8.148782056233925,7.853280206385099,0.3288662342047296,6.817829126635545,6.533001224552158,5.924376965308254,5.852458740653073,0.02463332135761783
02ea68cb-5ca6-11f0-a329-51a43a77a48d,3444ec31-a780-11f0-9f92-413ac7416675,19.48369328220544,8.001416210796299,18.266417519590423,17.900150669756943,0.5771698190307598,17.653149322429694,17.267542847782366,0.16222511705591944,0.16662971394336853,0.024598208590467126
02ea68cb-5ca6-11f0-a329-51a43a77a48d,56b35091-a780-11f0-9f92-413ac7416675,12.812488612895075,6.364693310181411,9.068262567879252,8.888603152351893,0.2896756807189715,8.122081321927281,7.956637543585858,0.3091393696502749,0.3510388135722571,0.02957989644449737
02ea68cb-5ca6-11f0-a329-51a43a77a48d,6d832890-a780-11f0-9f92-413ac7416675,13.627779450953565,8.092954249522034,5.3068794031897895,2.9069165794704204,2.4139040991721274,3.517310904654291,1.525900717609109,0.31483509868102544,0.6613964801938288,0.597743737400089
02ea68cb-5ca6-11f0-a329-51a43a77a48d,73851781-a780-11f0-9f92-413ac7416675,12.933464539719694,6.609855539354441,8.11579891323091,8.102444692807227,0.2503797116381436,7.1701763576637365,7.183258383213012,0.3564524141042211,5.873820079730047,0.034841900143421416
02ea68cb-5ca6-11f0-a329-51a43a77a48d,7dcf1061-a780-11f0-9f92-413ac7416675,13.43961437372529,7.560240898143247,5.743621592688709,3.2953728165413962,2.4533782831027118,5.154739275656917,2.8125920429383258,0.3601049019048589,0.4646776626481383,0.19210666014221078
02ea68cb-5ca6-11f0-a329-51a43a77a48d,9cbbef21-a780-11f0-9f92-413ac7416675,19.487504249313925,12.5486762425317,4.950383621498438,2.6474006119210585,2.3037013695355575,3.3997449904367807,1.3568942479058541,0.5796659335137939,0.827991192757622,0.50098355420783
02ea68cb-5ca6-11f0-a329-51a43a77a48d,ca0cbbd1-a780-11f0-9f92-413ac7416675,14.05916321242116,8.087840537995161,7.654968386610097,5.469733540127892,2.1972173310803824,6.515546408398915,4.320780137891768,0.2883349878062882,0.2995676392329396,0.019554998707578077
02ea68cb-5ca6-11f0-a329-51a43a77a48d,f34b3490-a780-11f0-9f92-413ac7416675,12.90560136727872,6.943131786042613,7.163671963455615,4.501777426750461,2.668624364724268,5.977382202938007,3.3108563846835777,0.28342674670734014,0.3711338767401271,0.02378576771168977
02ea68cb-5ca6-11f0-a329-51a43a77a48d,0acf8f81-a781-11f0-9f92-413ac7416675,14.0006672861981,7.524782869753823,6.590138390049181,3.703460138843133,2.8927282969542785,5.780802106974429,2.9120388046865036,0.17082984953555136,0.26397283110927683,0.09059662912170063
02ea68cb-5ca6-11f0-a329-51a43a77a48d,13732b61-a781-11f0-9f92-413ac7416675,12.85251863788412,6.75949165407815,6.969301901912416,5.369520742114702,1.6068758508360241,5.847379327527847,4.240521783931786,0.2902610679699985,0.3784876694139724,0.0015403737870344732
